source,outcode,sold_date,address,postcode,price,bedrooms,tenure,sale_class,lat,lng,ingest_ts
propertydata/sold-prices,SP3,2025-09-05,"Churchside, 2, Church Street, Tisbury, SP3 6AZ",SP3 6AZ,185000,2,leasehold,old_stock,51.0618543,-2.0797416,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-09-01,"Clare House, 27, 8, Deansleigh Park, SP7 8RP",SP7 8RP,115000,,leasehold,old_stock,51.0104745,-2.1843835,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-09-01,"Nadder Barn, 2, The Old Farm Yard, Tisbury, SP3 6NZ",SP3 6NZ,895000,,freehold,old_stock,51.063138,-2.079703,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-29,"32, Maple Close, SP7 8RF",SP7 8RF,205000,,freehold,old_stock,51.0135992,-2.1876154,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-29,"13, Fen Violet Alley, SP7 8UG",SP7 8UG,267000,2,freehold,old_stock,51.0135788,-2.1822385,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-08-29,"14, St Johns Close, Tisbury, SP3 6PN",SP3 6PN,240000,3,freehold,old_stock,51.0610902,-2.0846247,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-28,"1, Jesop Close, SP8 4SJ",SP8 4SJ,308000,3,freehold,old_stock,51.0371125,-2.2846464,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-28,"Rookside, Church Hill, Buckhorn Weston, SP8 5HS",SP8 5HS,850000,,freehold,old_stock,51.0206271,-2.3484819,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-08-28,"2, Wyndhams Place, Tisbury, SP3 6GT",SP3 6GT,540000,3,freehold,old_stock,51.0690577,-2.0859197,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-27,"17, Ridgeway Road, SP8 4GH",SP8 4GH,217000,2,freehold,old_stock,51.0454537,-2.2815864,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-26,"Cypress House, Turners Lane, SP8 4DS",SP8 4DS,320000,,freehold,old_stock,51.0395368,-2.2775164,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-22,"6, Woodpecker Meadow, SP8 4GB",SP8 4GB,263000,3,freehold,old_stock,51.03047,-2.2616367,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-22,"31, Lakeside Drive, SP8 4YN",SP8 4YN,280000,3,freehold,old_stock,51.031375,-2.2686651,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-22,"28, Shreen Way, SP8 4EL",SP8 4EL,355000,,freehold,old_stock,51.0441245,-2.2721085,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-22,"33, Windsor Lane, Wyke, SP8 4TG",SP8 4TG,365000,4,freehold,old_stock,51.0364372,-2.289577,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-22,"Bramley, Queen Street, SP8 4DZ",SP8 4DZ,400000,4,freehold,old_stock,51.0401838,-2.2770886,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-22,"Holly Berry, Common Mead Lane, SP8 4RE",SP8 4RE,725000,4,freehold,old_stock,51.0319083,-2.2897812,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-22,"1, The Tynings, SP7 8QX",SP7 8QX,425000,,freehold,old_stock,50.9998083,-2.1855789,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-08-22,"The Bungalow, The Causeway, Tisbury, SP3 6LB",SP3 6LB,375000,,freehold,old_stock,51.0635613,-2.0806562,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-21,"9, Swallowfields, SP8 4US",SP8 4US,425000,3,freehold,old_stock,51.0484373,-2.2768311,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-21,"Russett Cottage, Terrace Lane, Stour Provost, SP8 5LS",SP8 5LS,525000,,freehold,old_stock,51.0003665,-2.2836701,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-21,"Motcombe Meadow, 7, The Street, Motcombe, SP7 9EZ",SP7 9EZ,445000,4,freehold,old_stock,51.0330702,-2.2189796,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-20,"7, Brookside, SP8 4HR",SP8 4HR,448000,3,freehold,old_stock,51.0434212,-2.2723507,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-20,"Charlton View, 1, Ash Tree Lane, Cann Common, SP7 0DN",SP7 0DN,795000,4,freehold,old_stock,50.9880189,-2.1629999,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-20,"Beech Trees, 51, Breach Lane, SP7 8LF",SP7 8LF,825000,,freehold,old_stock,51.0023081,-2.2051028,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-19,"Maytree Cottage, Wavering Lane West, SP8 4NR",SP8 4NR,590000,,freehold,old_stock,51.0416624,-2.2887388,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-19,"Meadowsweet Cottage, 6, Chantry Mews, Motcombe, SP7 9FA",SP7 9FA,750000,,freehold,old_stock,51.0259237,-2.2147962,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-18,"5, Bourne Way, SP8 4PF",SP8 4PF,221000,,freehold,old_stock,51.0444576,-2.276701,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-18,"Kiama, Bourton, SP8 5BJ",SP8 5BJ,380000,2,freehold,old_stock,51.0735723,-2.3281941,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-15,"Spring Rise, Bourton, SP8 5DB",SP8 5DB,517000,3,freehold,old_stock,51.0765837,-2.3187944,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-15,"39, Trinity Road, SP7 8FZ",SP7 8FZ,190000,2,freehold,old_stock,51.0054309,-2.1839024,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-15,"28, Beaufoy Close, SP7 8PT",SP7 8PT,190000,2,freehold,old_stock,51.0074338,-2.1855381,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-15,"3, St Lawrence Crescent, SP7 8EG",SP7 8EG,230000,3,freehold,old_stock,51.0128517,-2.1882966,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-15,"20, Anstee Road, SP7 8GT",SP7 8GT,230000,,freehold,old_stock,51.0084528,-2.1817953,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-15,"5, The Rickyard, SP7 8FW",SP7 8FW,270000,,freehold,old_stock,51.0023613,-2.1808355,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-14,"32, Greenstone Road, SP7 8FL",SP7 8FL,290000,4,freehold,old_stock,51.0059504,-2.1820458,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-14,"Fosse Cottage, Church Street, Fontmell Magna, SP7 0NY",SP7 0NY,375000,,freehold,old_stock,50.9523651,-2.1924114,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-08-14,"Post Office Cottage, High Street, Berwick St James, SP3 4TN",SP3 4TN,490000,,freehold,old_stock,51.1539833,-1.8992878,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-13,"Red Roofs, Shorts Green Lane, Motcombe, SP7 9PA",SP7 9PA,415000,2,freehold,old_stock,51.0320135,-2.2146709,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-08-13,"Listan, Field Way, Hindon, SP3 6DP",SP3 6DP,435000,3,freehold,old_stock,51.0944025,-2.1278819,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-12,"26, Cresscombe Close, Peacemarsh, SP8 4GS",SP8 4GS,260000,3,freehold,old_stock,51.0460264,-2.2809837,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-11,"49, Weatherbury Road, SP8 4FE",SP8 4FE,416500,4,freehold,old_stock,51.0462656,-2.2825241,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-11,"20b, Barnaby Mead, SP8 4AL",SP8 4AL,424000,,freehold,old_stock,51.039638,-2.2744091,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-08-11,"57, Church Street, Tisbury, SP3 6NH",SP3 6NH,475000,,freehold,old_stock,51.0620255,-2.0812057,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-08,"Royal Lodge, 5, Newbury, SP8 4WG",SP8 4WG,105000,,leasehold,old_stock,51.0365338,-2.2707242,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-08,"39, Jeanneau Close, SP7 8PQ",SP7 8PQ,215000,2,freehold,old_stock,51.0072605,-2.1870767,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-08,"15, Jeanneau Close, SP7 8PQ",SP7 8PQ,277500,,freehold,old_stock,51.0072605,-2.1870767,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-08,"12, Pix Mead Gardens, SP7 8BZ",SP7 8BZ,405000,3,freehold,old_stock,51.0022272,-2.1827898,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-08,"4, Bimport, SP7 8AX",SP7 8AX,600000,,freehold,old_stock,51.0055448,-2.2003663,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-08,"Valentine Cottage, Milkwell, Donhead St Andrew, SP7 9LQ",SP7 9LQ,685000,,freehold,old_stock,51.0127072,-2.1209,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-08-08,"Bankside, Stapleford, SP3 4LN",SP3 4LN,450000,3,freehold,old_stock,51.1360465,-1.9011449,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-07,"3, Cale Way, SP8 4FT",SP8 4FT,280000,3,freehold,old_stock,51.0313693,-2.2575186,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-07,"10, Trinity Road, SP7 8FZ",SP7 8FZ,435000,4,freehold,old_stock,51.0054309,-2.1839024,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-07,"13, Grosvenor Road, SP7 8DP",SP7 8DP,500000,4,freehold,old_stock,51.0117894,-2.1924576,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-05,"127, Stanford Cottages, Semley, SP7 9AT",SP7 9AT,510000,,freehold,old_stock,51.0416887,-2.1520131,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-04,"Royal Lodge, 32, Newbury, SP8 4WG",SP8 4WG,120000,2,leasehold,old_stock,51.0365338,-2.2707242,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-08-04,"19, The Green, East Knoyle, SP3 6BN",SP3 6BN,350000,,freehold,old_stock,51.0803792,-2.1850307,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-08-04,"Fair View, Salisbury Road, Shrewton, SP3 4EQ",SP3 4EQ,655000,4,freehold,old_stock,51.1891373,-1.902319,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-01,"Kingsmead Business Park, Unit 20, SP8 5FB",SP8 5FB,192000,,freehold,old_stock,51.0292521,-2.25527,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-08-01,"6, Victoria Road, SP8 4HY",SP8 4HY,240000,2,freehold,old_stock,51.0367695,-2.2692959,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-08-01,"32, Greenacre Way, SP7 8FT",SP7 8FT,221000,2,freehold,old_stock,51.0026244,-2.1795455,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-31,"20, Hyde Road, SP8 4BX",SP8 4BX,225000,,freehold,old_stock,51.041932,-2.2822909,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-31,"20, Shreen Way, SP8 4EL",SP8 4EL,320000,,freehold,old_stock,51.0437055,-2.2728983,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-31,"34, Anstee Road, SP7 8GT",SP7 8GT,257500,,freehold,old_stock,51.0086043,-2.1818232,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-31,"Melbury Cottage, Bedchester, SP7 0JU",SP7 0JU,621000,,freehold,old_stock,51.0037742,-2.2017026,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-31,"Bramble House, Raspberry Lane, SP7 8HN",SP7 8HN,990000,1,freehold,old_stock,51.0015759,-2.2046648,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-31,"Unit 20, Wincombe Business Park, SP7 9QJ",SP7 9QJ,1100000,,freehold,old_stock,51.0164054,-2.1851554,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-30,"65, Sylvan Way, SP8 4EQ",SP8 4EQ,220500,,freehold,old_stock,51.0455214,-2.2729556,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-30,"Cole Street Farm, Oak Cottage, Cole Street Lane, SP8 5JQ",SP8 5JQ,270000,,leasehold,old_stock,51.0238623,-2.2628237,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-30,"46, Vale View, SP7 8TJ",SP7 8TJ,333000,3,freehold,old_stock,51.0161552,-2.1912255,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-29,"Flat 31, Barnaby Mill, Barnaby Mead, SP8 4AD",SP8 4AD,119000,2,leasehold,old_stock,51.0386062,-2.2743459,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-29,"34, Lakeside Drive, SP8 4YN",SP8 4YN,260000,3,freehold,old_stock,51.0308289,-2.2679669,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-25,"25, Legg Road, SP7 8GP",SP7 8GP,224500,2,freehold,old_stock,51.0040922,-2.1813564,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-25,"90, Maple Road, SP7 8FR",SP7 8FR,235000,2,freehold,old_stock,51.0100876,-2.1813819,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-07-24,"The Steps, Green Drove, Fovant, SP3 5JG",SP3 5JG,645000,,freehold,old_stock,51.0605089,-1.987321,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-23,"7, Duncliffe View, East Stour, SP8 5JD",SP8 5JD,500000,,freehold,old_stock,51.0079623,-2.2849479,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-23,"33, Bimport, SP7 8AX",SP7 8AX,355000,,freehold,old_stock,51.0054153,-2.2013274,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-21,"Granary Cottage, Mill Lane, Stour Provost, SP8 5RX",SP8 5RX,540000,,freehold,old_stock,50.9921029,-2.2975383,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-18,"Royal Lodge, 33, Newbury, SP8 4WG",SP8 4WG,100000,,leasehold,old_stock,51.0365338,-2.2707242,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-18,"4, Maycroft, Bourton, SP8 5FR",SP8 5FR,358000,,freehold,old_stock,51.07776,-2.3154244,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-07-18,"Carriers Court, 3, High Street, Shrewton, SP3 4BZ",SP3 4BZ,270000,,freehold,old_stock,51.1964199,-1.9021266,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-07-18,"Red Lion Cottage, The Street, East Knoyle, SP3 6AJ",SP3 6AJ,975000,,freehold,old_stock,51.0716106,-2.1709567,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-17,"45, Weatherbury Road, SP8 4FE",SP8 4FE,385000,,freehold,old_stock,51.0466633,-2.2817912,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-17,"50, Salisbury Street, SP7 8EJ",SP7 8EJ,370000,2,freehold,old_stock,51.0050394,-2.1922149,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-17,"Paddock Piece, Higher Blandford Road, SP7 8DA",SP7 8DA,625000,4,freehold,old_stock,51.0006413,-2.1819815,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-07-17,"4, Church Mead, Tisbury, SP3 6BF",SP3 6BF,256000,,freehold,old_stock,51.0605842,-2.0800851,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-15,"33, Beaufoy Close, SP7 8PT",SP7 8PT,275000,3,freehold,old_stock,51.0070417,-2.1858255,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-11,"6, Anstee Road, SP7 8GT",SP7 8GT,198000,,freehold,old_stock,51.0073387,-2.1816733,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-07-11,"Lyndale, London Road, Shrewton, SP3 4DH",SP3 4DH,250000,,freehold,old_stock,51.1995043,-1.8997221,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-07-11,"Brock House, Moor Hill, Fovant, SP3 5LB",SP3 5LB,565000,,freehold,old_stock,51.0623436,-2.0081545,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-10,"8, Buttons Avenue, SP7 8GS",SP7 8GS,253000,3,freehold,old_stock,51.0048447,-2.1801813,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-08,"Stourside, Wavering Lane East, SP8 4NX",SP8 4NX,625000,4,freehold,old_stock,51.0430819,-2.2820199,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-08,"8, Castle Gardens, SP7 8GG",SP7 8GG,650000,,freehold,old_stock,51.0043893,-2.2047235,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-07,"37, Palace Road, SP8 4PQ",SP8 4PQ,243000,,freehold,old_stock,51.0358908,-2.2651969,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-07,"37, Jay Walk, SP8 4GY",SP8 4GY,260000,,freehold,old_stock,51.0323446,-2.26347,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-07-07,"Moor Cottage, Moor Hill, Fovant, SP3 5LB",SP3 5LB,560000,,freehold,old_stock,51.0622537,-2.0085113,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-04,"26, Otter Springs, SP8 4GX",SP8 4GX,79000,2,leasehold,old_stock,51.0315762,-2.2615716,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-04,"6, New Close, Bourton, SP8 5DL",SP8 5DL,237000,,freehold,old_stock,51.075798,-2.3231206,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-04,"21, Front Street, East Stour, SP8 5LH",SP8 5LH,320000,,freehold,old_stock,51.0064409,-2.2735767,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-04,"Field View Cottage, Head Lane, East Stour, SP8 5LN",SP8 5LN,325000,,freehold,old_stock,51.0058686,-2.2893512,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-04,"Forge Cottage, High Street, Bourton, SP8 5AT",SP8 5AT,785000,,freehold,old_stock,51.0781744,-2.3168861,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-04,"Cliffs Cottage, Middle Coombe, Donhead St Mary, SP7 9LX",SP7 9LX,895000,,freehold,old_stock,51.0048026,-2.1520633,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-04,"Coppice Barn, Higher Coombe, Donhead St Mary, SP7 9LR",SP7 9LR,1500000,,freehold,old_stock,51.0051348,-2.1591335,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-07-03,"19, Oake Woods, SP8 4QS",SP8 4QS,110000,,leasehold,old_stock,51.0340075,-2.2743823,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-07-03,"9, Shorts Green Courtyard, Motcombe, SP7 9NZ",SP7 9NZ,579000,,freehold,old_stock,51.0328483,-2.2158445,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-07-01,"Jesolo, Wylye Road, Hanging Langford, SP3 4NN",SP3 4NN,1150000,,freehold,old_stock,51.131194,-1.954862,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-30,"6, Melchester Close, SP8 4FB",SP8 4FB,250000,3,freehold,old_stock,51.0479776,-2.2813316,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-30,"39, Cherryfields, SP8 4TJ",SP8 4TJ,455000,,freehold,old_stock,51.0483535,-2.2748386,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-30,"Porch House, High Street, Bourton, SP8 5AT",SP8 5AT,474000,,freehold,old_stock,51.0784514,-2.3164804,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-30,"Motcombe Grange, 12, The Street, Motcombe, SP7 9HJ",SP7 9HJ,270000,,leasehold,old_stock,51.0343437,-2.2205531,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-30,"Yew Tree Cottage, Barkers Hill, Semley, SP7 9BH",SP7 9BH,795000,,freehold,old_stock,51.0292309,-2.1328784,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-30,"Penhill Farm, Bedchester, SP7 0JW",SP7 0JW,2260000,,freehold,old_stock,50.9557424,-2.2117096,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-27,"12, Horsefields, Peacemarsh, SP8 4UQ",SP8 4UQ,210000,,freehold,old_stock,51.0494671,-2.2792098,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-27,"Avalon, Tomlins Lane, SP8 4BH",SP8 4BH,265000,2,freehold,old_stock,51.0406739,-2.2781683,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-27,"16, Broad Acres, SP8 4SB",SP8 4SB,270000,,freehold,old_stock,51.0458046,-2.2736507,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-27,"Grace Cottage, Bay Lane, SP8 4ER",SP8 4ER,380000,,freehold,old_stock,51.0411002,-2.2705539,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-27,"9, Sweetmans Road, SP7 8EQ",SP7 8EQ,125000,3,freehold,old_stock,51.0115804,-2.188922,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-27,"58, Foxglove Crescent, SP7 8UF",SP7 8UF,252000,,freehold,new_build,51.0146523,-2.1832467,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-27,"Mowbray Lodge, Cherry Orchard, SP7 0PX",SP7 0PX,475000,,freehold,old_stock,50.9982806,-2.225844,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-27,"1, St Johns Hill, SP7 8HG",SP7 8HG,505000,,freehold,old_stock,51.0012784,-2.2035647,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-26,"3, Great Barton Hill Road, SP8 4AF",SP8 4AF,515000,,freehold,new_build,51.0331356,-2.2904161,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-25,"24, Primrose Close, Wyke, SP8 4TX",SP8 4TX,195000,,freehold,old_stock,51.0411447,-2.2879558,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-25,"2, Moat Way, SP8 4GF",SP8 4GF,1460060,,freehold,new_build,51.0325578,-2.2913109,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-24,"9, Honeyfields, SP8 4TN",SP8 4TN,172000,,freehold,old_stock,51.0471653,-2.2784789,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-24,"28, Marlott Road, SP8 4FA",SP8 4FA,252000,3,freehold,old_stock,51.047699,-2.2834445,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-24,"2, Breach Close, Bourton, SP8 5BB",SP8 5BB,282500,,freehold,old_stock,51.074269,-2.3234031,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-24,"Halfway Cottage, Rollestone Road, Shrewton, SP3 4HG",SP3 4HG,470000,,freehold,old_stock,51.1877711,-1.9003685,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-20,"8, Factory Hill, Bourton, SP8 5FN",SP8 5FN,265000,,freehold,old_stock,51.0772214,-2.3232027,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-20,"12, Indus Road, SP7 8FU",SP7 8FU,230000,2,freehold,old_stock,51.0082238,-2.1802052,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-20,"13, Imber Place, Tilshead, SP3 4SE",SP3 4SE,270000,,freehold,old_stock,51.2319214,-1.9498222,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-20,"Hill View, High Street, Tilshead, SP3 4SB",SP3 4SB,290000,,freehold,old_stock,51.230683,-1.957145,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-19,"9, Lodbourne Green, SP8 4EH",SP8 4EH,260000,3,freehold,old_stock,51.0424504,-2.2760536,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-19,"35, Bimport, SP7 8AX",SP7 8AX,285000,3,freehold,old_stock,51.0053239,-2.2013399,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-19,"14, Springfield Close, SP7 8RH",SP7 8RH,350000,3,freehold,old_stock,51.0123959,-2.1865272,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-19,"6, Elm Close, Motcombe, SP7 9HN",SP7 9HN,385000,,freehold,old_stock,51.0374673,-2.2218844,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-17,"33, Greenstone Road, SP7 8FL",SP7 8FL,295000,4,freehold,old_stock,51.005963,-2.1818612,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP3,2025-06-17,"Carder Bee House, Amesbury Road, Shrewton, SP3 4HD",SP3 4HD,465000,,freehold,old_stock,51.1903974,-1.900194,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP8,2025-06-13,"Higher Field Cottage, Common Mead Lane, SP8 4RB",SP8 4RB,557500,,freehold,old_stock,51.0353025,-2.2839295,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-13,"40, Mampitts Lane, SP7 8GR",SP7 8GR,164000,2,leasehold,old_stock,51.0055777,-2.1814788,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-13,"41, Jeanneau Close, SP7 8PQ",SP7 8PQ,280000,3,freehold,old_stock,51.0074948,-2.1864119,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-13,"6, Wildflower Lane, SP7 8UA",SP7 8UA,329000,,freehold,new_build,51.0136073,-2.1824837,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-13,"63, Foxglove Crescent, SP7 8UF",SP7 8UF,387000,,freehold,new_build,51.0141273,-2.1834978,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-13,"The Surgery, West Street, Fontmell Magna, SP7 0PS",SP7 0PS,410000,,freehold,old_stock,50.9513819,-2.2006145,2026-02-16T14:24:08.993Z
propertydata/sold-prices,SP7,2025-06-13,"Rowans, Higher Coombe, Donhead St Mary, SP7 9LS",SP7 9LS,500000,,freehold,old_stock,51.0051348,-2.1591335,2026-02-16T14:24:08.993Z
